id	name	description	synonyms	organism
ENSG00000024526	DEPDC1	DEP domain containing 1 [Source:HGNC Symbol;Acc:HGNC:22949]	[]	NCBI:txid9606
ENSG00000179902	C1orf194	chromosome 1 open reading frame 194 [Source:HGNC Symbol;Acc:HGNC:32331]	[]	NCBI:txid9606
ENSG00000172150	OR1A2	olfactory receptor family 1 subfamily A member 2 [Source:HGNC Symbol;Acc:HGNC:8180]	[]	NCBI:txid9606
ENSG00000204304	PBX2	PBX homeobox 2 [Source:HGNC Symbol;Acc:HGNC:8633]	[]	NCBI:txid9606
ENSG00000279621	ENSG00000279621	novel transcript	[]	NCBI:txid9606
ENSG00000284732	ENSG00000284732	novel olfactory receptor	[]	NCBI:txid9606
ENSG00000119669	IRF2BPL	interferon regulatory factor 2 binding protein like [Source:HGNC Symbol;Acc:HGNC:14282]	[]	NCBI:txid9606
ENSG00000278377	OR2T3	olfactory receptor family 2 subfamily T member 3 [Source:HGNC Symbol;Acc:HGNC:14727]	[]	NCBI:txid9606
ENSG00000110375	UPK2	uroplakin 2 [Source:HGNC Symbol;Acc:HGNC:12579]	[]	NCBI:txid9606
ENSG00000278881	ENSG00000278881	TEC	[]	NCBI:txid9606
ENSG00000150760	DOCK1	dedicator of cytokinesis 1 [Source:HGNC Symbol;Acc:HGNC:2987]	[]	NCBI:txid9606
ENSG00000284976	ENSG00000284976	novel RING finger protein	[]	NCBI:txid9606
ENSG00000155897	ADCY8	adenylate cyclase 8 [Source:HGNC Symbol;Acc:HGNC:239]	[]	NCBI:txid9606
ENSG00000278289	CT45A6	cancer/testis antigen family 45 member A6 [Source:HGNC Symbol;Acc:HGNC:33271]	[]	NCBI:txid9606
ENSG00000186522	SEPTIN10	septin 10 [Source:HGNC Symbol;Acc:HGNC:14349]	[]	NCBI:txid9606
ENSG00000211772	TRBC2	T cell receptor beta constant 2 [Source:HGNC Symbol;Acc:HGNC:12157]	[]	NCBI:txid9606
ENSG00000196937	FAM3C	FAM3 metabolism regulating signaling molecule C [Source:HGNC Symbol;Acc:HGNC:18664]	[]	NCBI:txid9606
ENSG00000230708	HLA-DPB1	major histocompatibility complex, class II, DP beta 1 [Source:HGNC Symbol;Acc:HGNC:4940]	[]	NCBI:txid9606
ENSG00000237733	RNF39	ring finger protein 39 [Source:HGNC Symbol;Acc:HGNC:18064]	[]	NCBI:txid9606
ENSG00000121064	SCPEP1	serine carboxypeptidase 1 [Source:HGNC Symbol;Acc:HGNC:29507]	[]	NCBI:txid9606
ENSG00000025434	NR1H3	nuclear receptor subfamily 1 group H member 3 [Source:HGNC Symbol;Acc:HGNC:7966]	[]	NCBI:txid9606
ENSG00000089289	IGBP1	immunoglobulin binding protein 1 [Source:HGNC Symbol;Acc:HGNC:5461]	[]	NCBI:txid9606
ENSG00000170577	SIX2	SIX homeobox 2 [Source:HGNC Symbol;Acc:HGNC:10888]	[]	NCBI:txid9606
ENSG00000048028	USP28	ubiquitin specific peptidase 28 [Source:HGNC Symbol;Acc:HGNC:12625]	[]	NCBI:txid9606
ENSG00000284431	ENSG00000284431	novel protein	[]	NCBI:txid9606
ENSG00000198833	UBE2J1	ubiquitin conjugating enzyme E2 J1 [Source:HGNC Symbol;Acc:HGNC:17598]	[]	NCBI:txid9606
ENSG00000182247	UBE2E2	ubiquitin conjugating enzyme E2 E2 [Source:HGNC Symbol;Acc:HGNC:12478]	[]	NCBI:txid9606
ENSG00000004700	RECQL	RecQ like helicase [Source:HGNC Symbol;Acc:HGNC:9948]	[]	NCBI:txid9606
ENSG00000188959	C9orf152	chromosome 9 open reading frame 152 [Source:HGNC Symbol;Acc:HGNC:31455]	[]	NCBI:txid9606
ENSG00000171819	ANGPTL7	angiopoietin like 7 [Source:HGNC Symbol;Acc:HGNC:24078]	[]	NCBI:txid9606
ENSG00000182447	OTOL1	otolin 1 [Source:HGNC Symbol;Acc:HGNC:34071]	[]	NCBI:txid9606
ENSG00000282705	NPIPA5	nuclear pore complex interacting protein family member A5 [Source:HGNC Symbol;Acc:HGNC:41980]	[]	NCBI:txid9606
ENSG00000100342	APOL1	apolipoprotein L1 [Source:HGNC Symbol;Acc:HGNC:618]	[]	NCBI:txid9606
ENSG00000284401	KIR2DL1	killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1 [Source:HGNC Symbol;Acc:HGNC:6329]	[]	NCBI:txid9606
ENSG00000204611	ZNF616	zinc finger protein 616 [Source:HGNC Symbol;Acc:HGNC:28062]	[]	NCBI:txid9606
ENSG00000077380	DYNC1I2	dynein cytoplasmic 1 intermediate chain 2 [Source:HGNC Symbol;Acc:HGNC:2964]	[]	NCBI:txid9606
ENSG00000167525	PROCA1	protein interacting with cyclin A1 [Source:HGNC Symbol;Acc:HGNC:28600]	[]	NCBI:txid9606
ENSG00000070808	CAMK2A	calcium/calmodulin dependent protein kinase II alpha [Source:HGNC Symbol;Acc:HGNC:1460]	[]	NCBI:txid9606
ENSG00000137824	RMDN3	regulator of microtubule dynamics 3 [Source:HGNC Symbol;Acc:HGNC:25550]	[]	NCBI:txid9606
ENSG00000182791	CCDC87	coiled-coil domain containing 87 [Source:HGNC Symbol;Acc:HGNC:25579]	[]	NCBI:txid9606
ENSG00000279913	ENSG00000279913	TEC	[]	NCBI:txid9606
ENSG00000281406	BLACAT1	bladder cancer associated transcript 1 [Source:HGNC Symbol;Acc:HGNC:48597]	[]	NCBI:txid9606
ENSG00000214338	SOGA3	SOGA family member 3 [Source:HGNC Symbol;Acc:HGNC:21494]	[]	NCBI:txid9606
ENSG00000141946	ZIM3	zinc finger imprinted 3 [Source:HGNC Symbol;Acc:HGNC:16366]	[]	NCBI:txid9606
ENSG00000278922	ENSG00000278922	novel transcript	[]	NCBI:txid9606
ENSG00000189410	SH2D5	SH2 domain containing 5 [Source:HGNC Symbol;Acc:HGNC:28819]	[]	NCBI:txid9606
ENSG00000185033	SEMA4B	semaphorin 4B [Source:HGNC Symbol;Acc:HGNC:10730]	[]	NCBI:txid9606
ENSG00000280352	ENSG00000280352	TEC	[]	NCBI:txid9606
ENSG00000141560	FN3KRP	fructosamine 3 kinase related protein [Source:HGNC Symbol;Acc:HGNC:25700]	[]	NCBI:txid9606
ENSG00000154342	WNT3A	Wnt family member 3A [Source:HGNC Symbol;Acc:HGNC:15983]	[]	NCBI:txid9606
ENSG00000227567	APOM	apolipoprotein M [Source:HGNC Symbol;Acc:HGNC:13916]	[]	NCBI:txid9606
ENSG00000161896	IP6K3	inositol hexakisphosphate kinase 3 [Source:HGNC Symbol;Acc:HGNC:17269]	[]	NCBI:txid9606
ENSG00000187650	VMAC	vimentin type intermediate filament associated coiled-coil protein [Source:HGNC Symbol;Acc:HGNC:33803]	[]	NCBI:txid9606
ENSG00000111679	PTPN6	protein tyrosine phosphatase non-receptor type 6 [Source:HGNC Symbol;Acc:HGNC:9658]	[]	NCBI:txid9606
ENSG00000134602	STK26	serine/threonine kinase 26 [Source:HGNC Symbol;Acc:HGNC:18174]	[]	NCBI:txid9606
ENSG00000075073	TACR2	tachykinin receptor 2 [Source:HGNC Symbol;Acc:HGNC:11527]	[]	NCBI:txid9606
ENSG00000164074	ABHD18	abhydrolase domain containing 18 [Source:HGNC Symbol;Acc:HGNC:26111]	[]	NCBI:txid9606
ENSG00000204560	DHX16	DEAH-box helicase 16 [Source:HGNC Symbol;Acc:HGNC:2739]	[]	NCBI:txid9606
ENSG00000188529	SRSF10	serine and arginine rich splicing factor 10 [Source:HGNC Symbol;Acc:HGNC:16713]	[]	NCBI:txid9606
ENSG00000206282	RGL2	ral guanine nucleotide dissociation stimulator like 2 [Source:HGNC Symbol;Acc:HGNC:9769]	[]	NCBI:txid9606
ENSG00000125815	CST8	cystatin 8 [Source:HGNC Symbol;Acc:HGNC:2480]	[]	NCBI:txid9606
ENSG00000110455	ACCS	1-aminocyclopropane-1-carboxylate synthase homolog (inactive) [Source:HGNC Symbol;Acc:HGNC:23989]	[]	NCBI:txid9606
ENSG00000185008	ROBO2	roundabout guidance receptor 2 [Source:HGNC Symbol;Acc:HGNC:10250]	[]	NCBI:txid9606
ENSG00000262594	KRTAP9-9	keratin associated protein 9-9 [Source:HGNC Symbol;Acc:HGNC:16773]	[]	NCBI:txid9606
ENSG00000138078	PREPL	prolyl endopeptidase like [Source:HGNC Symbol;Acc:HGNC:30228]	[]	NCBI:txid9606
ENSG00000176678	FOXL1	forkhead box L1 [Source:HGNC Symbol;Acc:HGNC:3817]	[]	NCBI:txid9606
ENSG00000063176	SPHK2	sphingosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:18859]	[]	NCBI:txid9606
ENSG00000167646	DNAAF3	dynein axonemal assembly factor 3 [Source:HGNC Symbol;Acc:HGNC:30492]	[]	NCBI:txid9606
ENSG00000135424	ITGA7	integrin subunit alpha 7 [Source:HGNC Symbol;Acc:HGNC:6143]	[]	NCBI:txid9606
ENSG00000112514	CUTA	cutA divalent cation tolerance homolog [Source:HGNC Symbol;Acc:HGNC:21101]	[]	NCBI:txid9606
ENSG00000067064	IDI1	isopentenyl-diphosphate delta isomerase 1 [Source:HGNC Symbol;Acc:HGNC:5387]	[]	NCBI:txid9606
ENSG00000135824	RGS8	regulator of G protein signaling 8 [Source:HGNC Symbol;Acc:HGNC:16810]	[]	NCBI:txid9606
ENSG00000183439	TRIM61	tripartite motif containing 61 [Source:HGNC Symbol;Acc:HGNC:24339]	[]	NCBI:txid9606
ENSG00000119685	TTLL5	tubulin tyrosine ligase like 5 [Source:HGNC Symbol;Acc:HGNC:19963]	[]	NCBI:txid9606
ENSG00000229074	HLA-DRB1	major histocompatibility complex, class II, DR beta 1 [Source:HGNC Symbol;Acc:HGNC:4948]	[]	NCBI:txid9606
ENSG00000125107	CNOT1	CCR4-NOT transcription complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7877]	[]	NCBI:txid9606
ENSG00000196305	IARS1	isoleucyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:5330]	[]	NCBI:txid9606
ENSG00000204580	DDR1	discoidin domain receptor tyrosine kinase 1 [Source:HGNC Symbol;Acc:HGNC:2730]	[]	NCBI:txid9606
ENSG00000173157	ADAMTS20	ADAM metallopeptidase with thrombospondin type 1 motif 20 [Source:HGNC Symbol;Acc:HGNC:17178]	[]	NCBI:txid9606
ENSG00000106086	PLEKHA8	pleckstrin homology domain containing A8 [Source:HGNC Symbol;Acc:HGNC:30037]	[]	NCBI:txid9606
ENSG00000241123	KRTAP10-5	keratin associated protein 10-5 [Source:HGNC Symbol;Acc:HGNC:22969]	[]	NCBI:txid9606
ENSG00000288506	ENSG00000288506		[]	NCBI:txid9606
ENSG00000231129	ABCF1	ATP binding cassette subfamily F member 1 [Source:HGNC Symbol;Acc:HGNC:70]	[]	NCBI:txid9606
ENSG00000134250	NOTCH2	notch receptor 2 [Source:HGNC Symbol;Acc:HGNC:7882]	[]	NCBI:txid9606
ENSG00000115944	COX7A2L	cytochrome c oxidase subunit 7A2 like [Source:HGNC Symbol;Acc:HGNC:2289]	[]	NCBI:txid9606
ENSG00000149948	HMGA2	high mobility group AT-hook 2 [Source:HGNC Symbol;Acc:HGNC:5009]	[]	NCBI:txid9606
ENSG00000183111	ARHGEF37	Rho guanine nucleotide exchange factor 37 [Source:HGNC Symbol;Acc:HGNC:34430]	[]	NCBI:txid9606
ENSG00000282756	TRBV7-4	T cell receptor beta variable 7-4 [Source:HGNC Symbol;Acc:HGNC:12238]	[]	NCBI:txid9606
ENSG00000103174	NAGPA	N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase [Source:HGNC Symbol;Acc:HGNC:17378]	[]	NCBI:txid9606
ENSG00000174928	C3orf33	chromosome 3 open reading frame 33 [Source:HGNC Symbol;Acc:HGNC:26434]	[]	NCBI:txid9606
ENSG00000123600	METTL8	methyltransferase like 8 [Source:HGNC Symbol;Acc:HGNC:25856]	[]	NCBI:txid9606
ENSG00000170923	OR7G2	olfactory receptor family 7 subfamily G member 2 [Source:HGNC Symbol;Acc:HGNC:8466]	[]	NCBI:txid9606
ENSG00000128040	SPINK2	serine peptidase inhibitor Kazal type 2 [Source:HGNC Symbol;Acc:HGNC:11245]	[]	NCBI:txid9606
ENSG00000174599	TRAM1L1	translocation associated membrane protein 1 like 1 [Source:HGNC Symbol;Acc:HGNC:28371]	[]	NCBI:txid9606
ENSG00000169715	MT1E	metallothionein 1E [Source:HGNC Symbol;Acc:HGNC:7397]	[]	NCBI:txid9606
ENSG00000105642	KCNN1	potassium calcium-activated channel subfamily N member 1 [Source:HGNC Symbol;Acc:HGNC:6290]	[]	NCBI:txid9606
ENSG00000198721	ECI2	enoyl-CoA delta isomerase 2 [Source:HGNC Symbol;Acc:HGNC:14601]	[]	NCBI:txid9606
ENSG00000188334	BSPH1	binder of sperm protein homolog 1 [Source:HGNC Symbol;Acc:HGNC:33906]	[]	NCBI:txid9606
ENSG00000278875	ENSG00000278875	TEC	[]	NCBI:txid9606
ENSG00000144320	LNPK	lunapark, ER junction formation factor [Source:HGNC Symbol;Acc:HGNC:21610]	[]	NCBI:txid9606
ENSG00000280134	ENSG00000280134	TEC	[]	NCBI:txid9606
ENSG00000180483	DEFB119	defensin beta 119 [Source:HGNC Symbol;Acc:HGNC:18099]	[]	NCBI:txid9606
ENSG00000117748	RPA2	replication protein A2 [Source:HGNC Symbol;Acc:HGNC:10290]	[]	NCBI:txid9606
ENSG00000081237	PTPRC	protein tyrosine phosphatase receptor type C [Source:HGNC Symbol;Acc:HGNC:9666]	[]	NCBI:txid9606
ENSG00000221947	XKR9	XK related 9 [Source:HGNC Symbol;Acc:HGNC:20937]	[]	NCBI:txid9606
ENSG00000154620	TMSB4Y	thymosin beta 4 Y-linked [Source:HGNC Symbol;Acc:HGNC:11882]	[]	NCBI:txid9606
ENSG00000107581	EIF3A	eukaryotic translation initiation factor 3 subunit A [Source:HGNC Symbol;Acc:HGNC:3271]	[]	NCBI:txid9606
ENSG00000132698	RAB25	RAB25, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:18238]	[]	NCBI:txid9606
ENSG00000073614	KDM5A	lysine demethylase 5A [Source:HGNC Symbol;Acc:HGNC:9886]	[]	NCBI:txid9606
ENSG00000143569	UBAP2L	ubiquitin associated protein 2 like [Source:HGNC Symbol;Acc:HGNC:29877]	[]	NCBI:txid9606
ENSG00000171314	PGAM1	phosphoglycerate mutase 1 [Source:HGNC Symbol;Acc:HGNC:8888]	[]	NCBI:txid9606
ENSG00000130244	FAM98C	family with sequence similarity 98 member C [Source:HGNC Symbol;Acc:HGNC:27119]	[]	NCBI:txid9606
ENSG00000143033	MTF2	metal response element binding transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:29535]	[]	NCBI:txid9606
ENSG00000139977	NAA30	N-alpha-acetyltransferase 30, NatC catalytic subunit [Source:HGNC Symbol;Acc:HGNC:19844]	[]	NCBI:txid9606
ENSG00000149932	TMEM219	transmembrane protein 219 [Source:HGNC Symbol;Acc:HGNC:25201]	[]	NCBI:txid9606
ENSG00000010610	CD4	CD4 molecule [Source:HGNC Symbol;Acc:HGNC:1678]	[]	NCBI:txid9606
ENSG00000283093	CENPVL2	centromere protein V like 2 [Source:HGNC Symbol;Acc:HGNC:43879]	[]	NCBI:txid9606
ENSG00000168995	SIGLEC7	sialic acid binding Ig like lectin 7 [Source:HGNC Symbol;Acc:HGNC:10876]	[]	NCBI:txid9606
ENSG00000168288	MMADHC	metabolism of cobalamin associated D [Source:HGNC Symbol;Acc:HGNC:25221]	[]	NCBI:txid9606
ENSG00000153037	SRP19	signal recognition particle 19 [Source:HGNC Symbol;Acc:HGNC:11300]	[]	NCBI:txid9606
ENSG00000275066	SYNRG	synergin gamma [Source:HGNC Symbol;Acc:HGNC:557]	[]	NCBI:txid9606
ENSG00000102287	GABRE	gamma-aminobutyric acid type A receptor subunit epsilon [Source:HGNC Symbol;Acc:HGNC:4085]	[]	NCBI:txid9606
ENSG00000149294	NCAM1	neural cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:7656]	[]	NCBI:txid9606
ENSG00000197769	MAP1LC3C	microtubule associated protein 1 light chain 3 gamma [Source:HGNC Symbol;Acc:HGNC:13353]	[]	NCBI:txid9606
ENSG00000102580	DNAJC3	DnaJ heat shock protein family (Hsp40) member C3 [Source:HGNC Symbol;Acc:HGNC:9439]	[]	NCBI:txid9606
ENSG00000049656	CLPTM1L	CLPTM1 like [Source:HGNC Symbol;Acc:HGNC:24308]	[]	NCBI:txid9606
ENSG00000196684	HSH2D	hematopoietic SH2 domain containing [Source:HGNC Symbol;Acc:HGNC:24920]	[]	NCBI:txid9606
ENSG00000171791	BCL2	BCL2 apoptosis regulator [Source:HGNC Symbol;Acc:HGNC:990]	[]	NCBI:txid9606
ENSG00000278991	ENSG00000278991	TEC	[]	NCBI:txid9606
ENSG00000144034	TPRKB	TP53RK binding protein [Source:HGNC Symbol;Acc:HGNC:24259]	[]	NCBI:txid9606
ENSG00000183134	PTGDR2	prostaglandin D2 receptor 2 [Source:HGNC Symbol;Acc:HGNC:4502]	[]	NCBI:txid9606
ENSG00000131152	ENSG00000131152	novel protein	[]	NCBI:txid9606
ENSG00000285200	MDP1	magnesium dependent phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:28781]	[]	NCBI:txid9606
ENSG00000225452	RNF5	ring finger protein 5 [Source:HGNC Symbol;Acc:HGNC:10068]	[]	NCBI:txid9606
ENSG00000285003	ENSG00000285003	novel transcript	[]	NCBI:txid9606
ENSG00000090857	PDPR	pyruvate dehydrogenase phosphatase regulatory subunit [Source:HGNC Symbol;Acc:HGNC:30264]	[]	NCBI:txid9606
ENSG00000180104	EXOC3	exocyst complex component 3 [Source:HGNC Symbol;Acc:HGNC:30378]	[]	NCBI:txid9606
ENSG00000171811	CFAP46	cilia and flagella associated protein 46 [Source:HGNC Symbol;Acc:HGNC:25247]	[]	NCBI:txid9606
ENSG00000182183	SHISAL2A	shisa like 2A [Source:HGNC Symbol;Acc:HGNC:28757]	[]	NCBI:txid9606
ENSG00000126953	TIMM8A	translocase of inner mitochondrial membrane 8A [Source:HGNC Symbol;Acc:HGNC:11817]	[]	NCBI:txid9606
ENSG00000279595	ENSG00000279595	TEC	[]	NCBI:txid9606
ENSG00000092295	TGM1	transglutaminase 1 [Source:HGNC Symbol;Acc:HGNC:11777]	[]	NCBI:txid9606
ENSG00000164073	MFSD8	major facilitator superfamily domain containing 8 [Source:HGNC Symbol;Acc:HGNC:28486]	[]	NCBI:txid9606
ENSG00000118785	SPP1	secreted phosphoprotein 1 [Source:HGNC Symbol;Acc:HGNC:11255]	[]	NCBI:txid9606
ENSG00000151773	CCDC122	coiled-coil domain containing 122 [Source:HGNC Symbol;Acc:HGNC:26478]	[]	NCBI:txid9606
ENSG00000109113	RAB34	RAB34, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:16519]	[]	NCBI:txid9606
ENSG00000273269	ENSG00000273269	novel transcript	[]	NCBI:txid9606
ENSG00000203896	LIME1	Lck interacting transmembrane adaptor 1 [Source:HGNC Symbol;Acc:HGNC:26016]	[]	NCBI:txid9606
ENSG00000104738	MCM4	minichromosome maintenance complex component 4 [Source:HGNC Symbol;Acc:HGNC:6947]	[]	NCBI:txid9606
ENSG00000211795	TRAV8-6	T cell receptor alpha variable 8-6 [Source:HGNC Symbol;Acc:HGNC:12151]	[]	NCBI:txid9606
ENSG00000125834	STK35	serine/threonine kinase 35 [Source:HGNC Symbol;Acc:HGNC:16254]	[]	NCBI:txid9606
ENSG00000140400	MAN2C1	mannosidase alpha class 2C member 1 [Source:HGNC Symbol;Acc:HGNC:6827]	[]	NCBI:txid9606
ENSG00000198156	NPIPB6	nuclear pore complex interacting protein family member B6 [Source:HGNC Symbol;Acc:HGNC:37454]	[]	NCBI:txid9606
ENSG00000121440	PDZRN3	PDZ domain containing ring finger 3 [Source:HGNC Symbol;Acc:HGNC:17704]	[]	NCBI:txid9606
ENSG00000034053	APBA2	amyloid beta precursor protein binding family A member 2 [Source:HGNC Symbol;Acc:HGNC:579]	[]	NCBI:txid9606
ENSG00000002834	LASP1	LIM and SH3 protein 1 [Source:HGNC Symbol;Acc:HGNC:6513]	[]	NCBI:txid9606
ENSG00000127399	LRRC61	leucine rich repeat containing 61 [Source:HGNC Symbol;Acc:HGNC:21704]	[]	NCBI:txid9606
ENSG00000198715	GLMP	glycosylated lysosomal membrane protein [Source:HGNC Symbol;Acc:HGNC:29436]	[]	NCBI:txid9606
ENSG00000270099	ENSG00000270099	novel transcript	[]	NCBI:txid9606
ENSG00000063515	GSC2	goosecoid homeobox 2 [Source:HGNC Symbol;Acc:HGNC:4613]	[]	NCBI:txid9606
ENSG00000189139	FSCB	fibrous sheath CABYR binding protein [Source:HGNC Symbol;Acc:HGNC:20494]	[]	NCBI:txid9606
ENSG00000070886	EPHA8	EPH receptor A8 [Source:HGNC Symbol;Acc:HGNC:3391]	[]	NCBI:txid9606
ENSG00000124635	H2BC11	H2B clustered histone 11 [Source:HGNC Symbol;Acc:HGNC:4761]	[]	NCBI:txid9606
ENSG00000278248	KIR2DL1	killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1 [Source:HGNC Symbol;Acc:HGNC:6329]	[]	NCBI:txid9606
ENSG00000110851	PRDM4	PR/SET domain 4 [Source:HGNC Symbol;Acc:HGNC:9348]	[]	NCBI:txid9606
ENSG00000158711	ELK4	ETS transcription factor ELK4 [Source:HGNC Symbol;Acc:HGNC:3326]	[]	NCBI:txid9606
ENSG00000103351	CLUAP1	clusterin associated protein 1 [Source:HGNC Symbol;Acc:HGNC:19009]	[]	NCBI:txid9606
ENSG00000198704	GPX6	glutathione peroxidase 6 [Source:HGNC Symbol;Acc:HGNC:4558]	[]	NCBI:txid9606
ENSG00000279678	ENSG00000279678	TEC	[]	NCBI:txid9606
ENSG00000109680	TBC1D19	TBC1 domain family member 19 [Source:HGNC Symbol;Acc:HGNC:25624]	[]	NCBI:txid9606
ENSG00000284841	H2AW	H2A.W histone [Source:HGNC Symbol;Acc:HGNC:20507]	[]	NCBI:txid9606
ENSG00000157764	BRAF	B-Raf proto-oncogene, serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:1097]	[]	NCBI:txid9606
ENSG00000163737	PF4	platelet factor 4 [Source:HGNC Symbol;Acc:HGNC:8861]	[]	NCBI:txid9606
ENSG00000232237	ASCL5	achaete-scute family bHLH transcription factor 5 [Source:HGNC Symbol;Acc:HGNC:33169]	[]	NCBI:txid9606
ENSG00000176194	CIDEA	cell death inducing DFFA like effector a [Source:HGNC Symbol;Acc:HGNC:1976]	[]	NCBI:txid9606
ENSG00000205336	ADGRG1	adhesion G protein-coupled receptor G1 [Source:HGNC Symbol;Acc:HGNC:4512]	[]	NCBI:txid9606
ENSG00000204149	AGAP6	ArfGAP with GTPase domain, ankyrin repeat and PH domain 6 [Source:HGNC Symbol;Acc:HGNC:23466]	[]	NCBI:txid9606
ENSG00000136999	CCN3	cellular communication network factor 3 [Source:HGNC Symbol;Acc:HGNC:7885]	[]	NCBI:txid9606
ENSG00000168002	POLR2G	RNA polymerase II subunit G [Source:HGNC Symbol;Acc:HGNC:9194]	[]	NCBI:txid9606
ENSG00000102125	TAZ	tafazzin [Source:HGNC Symbol;Acc:HGNC:11577]	[]	NCBI:txid9606
ENSG00000186810	CXCR3	C-X-C motif chemokine receptor 3 [Source:HGNC Symbol;Acc:HGNC:4540]	[]	NCBI:txid9606
ENSG00000280380	ENSG00000280380	TEC	[]	NCBI:txid9606
ENSG00000147650	LRP12	LDL receptor related protein 12 [Source:HGNC Symbol;Acc:HGNC:31708]	[]	NCBI:txid9606
ENSG00000169247	SH3TC2	SH3 domain and tetratricopeptide repeats 2 [Source:HGNC Symbol;Acc:HGNC:29427]	[]	NCBI:txid9606
ENSG00000084733	RAB10	RAB10, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9759]	[]	NCBI:txid9606
ENSG00000149646	CNBD2	cyclic nucleotide binding domain containing 2 [Source:HGNC Symbol;Acc:HGNC:16145]	[]	NCBI:txid9606
ENSG00000125814	NAPB	NSF attachment protein beta [Source:HGNC Symbol;Acc:HGNC:15751]	[]	NCBI:txid9606
ENSG00000274209	ANTXRL	ANTXR like [Source:HGNC Symbol;Acc:HGNC:27277]	[]	NCBI:txid9606
ENSG00000276566	IGKV1D-13	immunoglobulin kappa variable 1D-13 [Source:HGNC Symbol;Acc:HGNC:5747]	[]	NCBI:txid9606
ENSG00000278942	ENSG00000278942	TEC	[]	NCBI:txid9606
ENSG00000115380	EFEMP1	EGF containing fibulin extracellular matrix protein 1 [Source:HGNC Symbol;Acc:HGNC:3218]	[]	NCBI:txid9606
ENSG00000273604	EPOP	elongin BC and polycomb repressive complex 2 associated protein [Source:HGNC Symbol;Acc:HGNC:34493]	[]	NCBI:txid9606
ENSG00000128536	CDHR3	cadherin related family member 3 [Source:HGNC Symbol;Acc:HGNC:26308]	[]	NCBI:txid9606
ENSG00000053371	AKR7A2	aldo-keto reductase family 7 member A2 [Source:HGNC Symbol;Acc:HGNC:389]	[]	NCBI:txid9606
ENSG00000283632	EXOC3L2	exocyst complex component 3 like 2 [Source:HGNC Symbol;Acc:HGNC:30162]	[]	NCBI:txid9606
ENSG00000184343	SRPK3	SRSF protein kinase 3 [Source:HGNC Symbol;Acc:HGNC:11402]	[]	NCBI:txid9606
ENSG00000158161	EYA3	EYA transcriptional coactivator and phosphatase 3 [Source:HGNC Symbol;Acc:HGNC:3521]	[]	NCBI:txid9606
ENSG00000170310	STX8	syntaxin 8 [Source:HGNC Symbol;Acc:HGNC:11443]	[]	NCBI:txid9606
ENSG00000181555	SETD2	SET domain containing 2, histone lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:18420]	[]	NCBI:txid9606
ENSG00000066427	ATXN3	ataxin 3 [Source:HGNC Symbol;Acc:HGNC:7106]	[]	NCBI:txid9606
ENSG00000277345	KIR2DS4	killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 4 [Source:HGNC Symbol;Acc:HGNC:6336]	[]	NCBI:txid9606
ENSG00000276139	KIR2DS2	killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 2 [Source:HGNC Symbol;Acc:HGNC:6334]	[]	NCBI:txid9606
ENSG00000234729	AGER	advanced glycosylation end-product specific receptor [Source:HGNC Symbol;Acc:HGNC:320]	[]	NCBI:txid9606
ENSG00000064270	ATP2C2	ATPase secretory pathway Ca2+ transporting 2 [Source:HGNC Symbol;Acc:HGNC:29103]	[]	NCBI:txid9606
ENSG00000196475	GK2	glycerol kinase 2 [Source:HGNC Symbol;Acc:HGNC:4291]	[]	NCBI:txid9606
ENSG00000138684	IL21	interleukin 21 [Source:HGNC Symbol;Acc:HGNC:6005]	[]	NCBI:txid9606
ENSG00000257591	ZNF625	zinc finger protein 625 [Source:HGNC Symbol;Acc:HGNC:30571]	[]	NCBI:txid9606
ENSG00000162636	FAM102B	family with sequence similarity 102 member B [Source:HGNC Symbol;Acc:HGNC:27637]	[]	NCBI:txid9606
ENSG00000188501	LCTL	lactase like [Source:HGNC Symbol;Acc:HGNC:15583]	[]	NCBI:txid9606
ENSG00000177494	ZBED2	zinc finger BED-type containing 2 [Source:HGNC Symbol;Acc:HGNC:20710]	[]	NCBI:txid9606
ENSG00000164111	ANXA5	annexin A5 [Source:HGNC Symbol;Acc:HGNC:543]	[]	NCBI:txid9606
ENSG00000204086	RPA4	replication protein A4 [Source:HGNC Symbol;Acc:HGNC:30305]	[]	NCBI:txid9606
ENSG00000089685	BIRC5	baculoviral IAP repeat containing 5 [Source:HGNC Symbol;Acc:HGNC:593]	[]	NCBI:txid9606
