id	name	description	synonyms	organism
Q5XAP2	RPOZ_STRP6	DNA-directed RNA polymerase subunit omega	["RNAP omega subunit", "EC:2.7.7.6", "RNA polymerase omega subunit", "Transcriptase subunit omega"]	NCBI:txid286636
B3PPV4	Y2430_RHIE6	UPF0283 membrane protein RHECIAT_CH0002430	[]	NCBI:txid491916
P60862	HISX_METMP	Histidinol dehydrogenase	["HDH", "EC:1.1.1.23"]	NCBI:txid267377
Q32HT7	TUSE_SHIDS	Sulfurtransferase TusE	["tRNA 2-thiouridine synthesizing protein E", "EC:2.8.1.-"]	NCBI:txid300267
Q91903	ELAV2_XENLA	ELAV-like protein 2	["Elav like-1", "Protein ElrB", "p45"]	NCBI:txid8355
Q1KVW2	CHLB_TETOB	Light-independent protochlorophyllide reductase subunit B	["DPOR subunit B", "EC:1.3.7.7", "LI-POR subunit B"]	NCBI:txid3088
Q38XX6	GLPK_LACSS	Glycerol kinase	["Glycerokinase", "EC:2.7.1.30", "ATP:glycerol 3-phosphotransferase"]	NCBI:txid314315
Q9ZI34	RBL_BRADU	Ribulose bisphosphate carboxylase large chain	["EC:4.1.1.39", "RuBisCO large subunit"]	NCBI:txid224911
B2VJ90	SYD_ERWT9	Aspartate--tRNA ligase	["EC:6.1.1.12", "Aspartyl-tRNA synthetase"]	NCBI:txid465817
Q54KD8	MLH1_DICDI	DNA mismatch repair protein Mlh1	["MutL protein homolog 1"]	NCBI:txid44689
B5ZMI8	Y1519_RHILW	UPF0173 metal-dependent hydrolase Rleg2_1519	[]	NCBI:txid395492
Q13NG5	BETI_PARXL	HTH-type transcriptional regulator BetI	[]	NCBI:txid266265
P85778	PVK1_SUPLO	Periviscerokinin-1	["SupLo-PVK-1"]	NCBI:txid83902
B0UVX4	AMPA_HISS2	Probable cytosol aminopeptidase	["EC:3.4.11.1", "Leucyl aminopeptidase", "EC:3.4.11.10", "Leucine aminopeptidase"]	NCBI:txid228400
P57448	AMPA_BUCAI	Cytosol aminopeptidase	["Leucine aminopeptidase", "EC:3.4.11.10", "Leucyl aminopeptidase", "EC:3.4.11.1"]	NCBI:txid107806
Q8Y2B4	SSB_RALSO	Single-stranded DNA-binding protein	["SSB"]	NCBI:txid267608
Q161G5	MIAB_ROSDO	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase	["(Dimethylallyl)adenosine tRNA methylthiotransferase MiaB", "tRNA-i(6)A37 methylthiotransferase", "EC:2.8.4.3"]	NCBI:txid375451
B7J282	DNAK_BORBZ	Chaperone protein DnaK	["HSP70", "Heat shock 70 kDa protein", "Heat shock protein 70"]	NCBI:txid445985
P69650	RR4_SETVI	30S ribosomal protein S4, chloroplastic (fragment)	[]	NCBI:txid4556
C4LC34	RLMN_TOLAT	Dual-specificity RNA methyltransferase RlmN	["23S rRNA (adenine(2503)-C(2))-methyltransferase", "23S rRNA m2A2503 methyltransferase", "EC:2.1.1.192", "Ribosomal RNA large subunit methyltransferase N", "tRNA (adenine(37)-C(2))-methyltransferase", "tRNA m2A37 methyltransferase"]	NCBI:txid595494
A9MXG5	WECF_SALPB	TDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase	["4-alpha-L-fucosyltransferase", "EC:2.4.1.325", "TDP-Fuc4NAc:lipid II Fuc4NAc transferase"]	NCBI:txid1016998
Q1WM28	IFNG_DASNO	Interferon gamma (precursor)	["IFN-gamma"]	NCBI:txid9361
B5F3S6	MINE_SALA4	Cell division topological specificity factor	[]	NCBI:txid454166
Q0VSI8	RL6_ALCBS	50S ribosomal protein L6	[]	NCBI:txid393595
Q6HL19	CCA_BACHK	CCA-adding enzyme	["tRNA CCA-pyrophosphorylase", "EC:2.7.7.72", "tRNA adenylyl-/cytidylyl- transferase", "tRNA-NT", "tRNA nucleotidyltransferase", "CCA tRNA nucleotidyltransferase"]	NCBI:txid281309
A5GC19	PURA_GEOUR	Adenylosuccinate synthetase	["AMPSase", "EC:6.3.4.4", "AdSS", "IMP--aspartate ligase"]	NCBI:txid351605
Q8P9T0	PANB_XANCP	3-methyl-2-oxobutanoate hydroxymethyltransferase	["EC:2.1.2.11", "Ketopantoate hydroxymethyltransferase"]	NCBI:txid190485
Q4R5M0	RL5_MACFA	60S ribosomal protein L5	[]	NCBI:txid9541
P81593	2AMD_PSEOL	2-aminomuconate deaminase (fragment)	["EC:3.5.99.5"]	NCBI:txid301
P82252	BAT1_RAT	b(0,+)-type amino acid transporter 1	["b(0,+)AT", "Glycoprotein-associated amino acid transporter b0,+AT1", "Solute carrier family 7 member 9"]	NCBI:txid10116
Q0BUX9	MINE_GRABC	Cell division topological specificity factor	[]	NCBI:txid391165
A6W5V1	RS14Z_KINRD	30S ribosomal protein S14 type Z	[]	NCBI:txid266940
P13445	RPOS_ECOLI	RNA polymerase sigma factor RpoS	["Sigma-38", "Sigma S"]	NCBI:txid83333
O54694	SPTC2_CRIGR	Serine palmitoyltransferase 2	["EC:2.3.1.50", "Serine-palmitoyl-CoA transferase 2", "Long chain base biosynthesis protein 2a", "Long chain base biosynthesis protein 2"]	NCBI:txid10029
P13971	SOK_ECOLX	Protein sok	[]	NCBI:txid562
A7MB27	RHG36_BOVIN	Rho GTPase-activating protein 36 (precursor)	[]	NCBI:txid9913
P83799	BUBL_PENBR	Bubble protein	[]	NCBI:txid5074
P96131	RL28_TREPA	50S ribosomal protein L28	[]	NCBI:txid243276
A0A1C7AAN2	TPS10_TRIWF	(-)-kolavenyl diphosphate synthase TPS10, chloroplastic (precursor)	["Terpene synthase 10", "EC:5.5.1.28"]	NCBI:txid458696
A7MMW3	MNMG_CROS8	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG	["Glucose-inhibited division protein A"]	NCBI:txid290339
Q6D8E2	EFTS_PECAS	Elongation factor Ts	["EF-Ts"]	NCBI:txid218491
Q1J6U1	MNME_STRPF	tRNA modification GTPase MnmE	["EC:3.6.-.-"]	NCBI:txid370554
Q4R871	CCYL2_MACFA	Cyclin-Y-like protein 2	[]	NCBI:txid9541
Q6DGJ3	TIM13_DANRE	Mitochondrial import inner membrane translocase subunit Tim13	[]	NCBI:txid7955
Q03F58	RS21_PEDPA	30S ribosomal protein S21	[]	NCBI:txid278197
Q2S4S2	GATA_SALRD	Glutamyl-tRNA(Gln) amidotransferase subunit A	["EC:6.3.5.7", "Glu-ADT subunit A"]	NCBI:txid309807
Q38897	BEL1_ARATH	Homeobox protein BEL1 homolog	[]	NCBI:txid3702
Q5KQI4	Y5814_ORYSJ	B3 domain-containing protein Os05g0481400	[]	NCBI:txid39947
P0DOH8	POLS_JAEVJ	Structural polyprotein	[]	NCBI:txid11075
Q8CHW1	THAP1_MOUSE	THAP domain-containing protein 1	[]	NCBI:txid10090
Q42962	PGKY_TOBAC	Phosphoglycerate kinase, cytosolic	["EC:2.7.2.3"]	NCBI:txid4097
Q5XEB8	RS5_STRP6	30S ribosomal protein S5	[]	NCBI:txid286636
P55083	MFAP4_HUMAN	Microfibril-associated glycoprotein 4 (precursor)	[]	NCBI:txid9606
Q0I442	HFLX_HAES1	GTPase HflX	["GTP-binding protein HflX"]	NCBI:txid205914
Q8SV74	PSF2_ENCCU	Probable DNA replication complex GINS protein PSF2	[]	NCBI:txid284813
Q9RAJ5	PUR9_MYCPA	Bifunctional purine biosynthesis protein PurH	[]	NCBI:txid262316
P23361	ADH_DROPI	Alcohol dehydrogenase	["EC:1.1.1.1"]	NCBI:txid7235
Q9JYZ7	GATB_NEIMB	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B	["Asp/Glu-ADT subunit B", "EC:6.3.5.-"]	NCBI:txid122586
A0A024SNB7	GUN1_HYPJR	Endoglucanase EG-1 (precursor)	["EC:3.2.1.4", "Endo-1,4-beta-glucanase", "Cellulase"]	NCBI:txid1344414
Q9AAV6	KPRS_CAUVC	Ribose-phosphate pyrophosphokinase	["EC:2.7.6.1", "Phosphoribosyl diphosphate synthase", "Phosphoribosyl pyrophosphate synthase", "RPPK", "5-phospho-D-ribosyl alpha-1-diphosphate"]	NCBI:txid190650
O83425	SECD_TREPA	Protein translocase subunit SecD	[]	NCBI:txid243276
Q9JXS7	DNAA_NEIMB	Chromosomal replication initiator protein DnaA	[]	NCBI:txid122586
Q9CNN3	MGSA_PASMU	Methylglyoxal synthase	["EC:4.2.3.3", "MGS"]	NCBI:txid272843
B4TK39	YAEH_SALHS	UPF0325 protein YaeH	[]	NCBI:txid454169
B2HDJ0	GLMU_MYCMM	Bifunctional protein GlmU	[]	NCBI:txid216594
Q3SMC6	APAH_THIDA	Bis(5'-nucleosyl)-tetraphosphatase, symmetrical	["Diadenosine 5',5'''-P1,P4-tetraphosphate pyrophosphohydrolase", "Diadenosine tetraphosphatase", "Ap4A hydrolase", "EC:3.6.1.41"]	NCBI:txid292415
Q7Q5D4	S35B3_ANOGA	Adenosine 3'-phospho 5'-phosphosulfate transporter 2	["Solute carrier family 35 member B3 homolog", "PAPS transporter 2"]	NCBI:txid7165
P0CQ89	PRP28_CRYNB	Pre-mRNA-splicing ATP-dependent RNA helicase PRP28	["EC:3.6.4.13"]	NCBI:txid283643
A7FLX1	MUTS_YERP3	DNA mismatch repair protein MutS	[]	NCBI:txid349747
Q9DE66	KERA_COTJA	Keratocan (precursor)	["KTN", "Keratan sulfate proteoglycan keratocan"]	NCBI:txid93934
Q5TTG1	VATA_ANOGA	V-type proton ATPase catalytic subunit A	["V-ATPase subunit A", "V-ATPase 69 kDa subunit", "Vacuolar proton pump subunit alpha", "EC:7.1.2.2"]	NCBI:txid7165
Q7PWB1	RETM_ANOGA	Protein real-time	[]	NCBI:txid7165
P60683	MNHC1_STAAW	Na(+)/H(+) antiporter subunit C1	["Mnh complex subunit C1"]	NCBI:txid196620
Q9P792	YN8B_SCHPO	ZZ-type zinc finger-containing protein P35G2.11c	[]	NCBI:txid284812
O34495	YKOP_BACSU	Uncharacterized protein YkoP	[]	NCBI:txid224308
Q9UK66	KDM2A_HUMAN	Lysine-specific demethylase 2A	["F-box protein FBL7", "F-box protein Lilina", "CXXC-type zinc finger protein 8", "EC:1.14.11.27", "[Histone-H3]-lysine-36 demethylase 1A", "F-box and leucine-rich repeat protein 11", "F-box/LRR-repeat protein 11", "JmjC domain-containing histone demethylation protein 1A"]	NCBI:txid9606
Q88FY7	NICP_PSEPK	Porin-like protein NicP (precursor)	["Nicotinate degradation protein P"]	NCBI:txid160488
A1JKQ7	HSCA_YERE8	Chaperone protein HscA	["Hsc66"]	NCBI:txid393305
B2J0A6	RSMA_NOSP7	Ribosomal RNA small subunit methyltransferase A	["EC:2.1.1.182", "16S rRNA dimethylase", "16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase", "S-adenosylmethionine-6-N', N'-adenosyl(rRNA) dimethyltransferase", "16S rRNA dimethyladenosine transferase"]	NCBI:txid63737
Q9PP65	MURA_CAMJE	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	["Enoylpyruvate transferase", "UDP-N-acetylglucosamine enolpyruvyl transferase", "EC:2.5.1.7"]	NCBI:txid192222
A7MZI2	PNP_VIBCB	Polyribonucleotide nucleotidyltransferase	["EC:2.7.7.8", "Polynucleotide phosphorylase"]	NCBI:txid338187
B7KN26	RL11_METC4	50S ribosomal protein L11	[]	NCBI:txid440085
B6HZF5	LPXA_ECOSE	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase	["UDP-N-acetylglucosamine acyltransferase", "EC:2.3.1.129"]	NCBI:txid409438
A6VJ39	COFD_METM7	2-phospho-L-lactate transferase	["EC:2.7.8.28"]	NCBI:txid426368
P61179	RL22_SALTY	50S ribosomal protein L22	[]	NCBI:txid99287
Q1JAF2	GLPK_STRPB	Glycerol kinase	["ATP:glycerol 3-phosphotransferase", "Glycerokinase", "EC:2.7.1.30"]	NCBI:txid370553
B0JWQ4	SFSA_MICAN	Sugar fermentation stimulation protein homolog	[]	NCBI:txid449447
A2BV55	SEPF_PROM5	Cell division protein SepF	[]	NCBI:txid167542
Q0PC20	MQMTN_CAMJE	Aminodeoxyfutalosine nucleosidase	["5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase", "EC:3.2.2.9", "AFL nucleosidase", "6-amino-6-deoxyfutalosine N-ribosylhydrolase", "EC:3.2.2.30", "Aminofutalosine nucleosidase"]	NCBI:txid192222
A7SD85	CDC5L_NEMVE	Cell division cycle 5-related protein	["Cdc5-like protein"]	NCBI:txid45351
O94338	YHM5_SCHPO	AN1-type zinc finger protein C1271.05c	[]	NCBI:txid284812
P57337	DPO3E_BUCAI	DNA polymerase III subunit epsilon	["EC:2.7.7.7"]	NCBI:txid107806
Q642F4	SC22A_RAT	Vesicle-trafficking protein SEC22a	["SEC22 vesicle-trafficking protein homolog A", "SEC22 vesicle-trafficking protein-like 2"]	NCBI:txid10116
Q0I9X0	COMB_SYNS3	Probable 2-phosphosulfolactate phosphatase	["EC:3.1.3.71"]	NCBI:txid64471
Q84BZ3	ANDAC_BURCE	Anthranilate 1,2-dioxygenase large subunit	["EC:1.14.12.1"]	NCBI:txid292
Q9SY89	Y1661_ARATH	Putative G-type lectin S-receptor-like serine/threonine-protein kinase At1g61610 (precursor)	["EC:2.7.11.1"]	NCBI:txid3702
Q68FP1	GELS_RAT	Gelsolin (precursor)	["Actin-depolymerizing factor", "Brevin"]	NCBI:txid10116
D2Y2D4	H2Q01_CYRHA	U4-theraphotoxin-Hhn1i (precursor)	["Hainantoxin-II-17", "U4-TRTX-Hhn1i"]	NCBI:txid209901
Q1AVX4	MURC_RUBXD	UDP-N-acetylmuramate--L-alanine ligase	["UDP-N-acetylmuramoyl-L-alanine synthetase", "EC:6.3.2.8"]	NCBI:txid266117
A0A4P1LYC9	3SX_DENPO	Dendroaspis polylepis MT9	["Three-finger toxin"]	NCBI:txid8620
Q31DB4	DEF_PROM9	Peptide deformylase	["PDF", "EC:3.5.1.88", "Polypeptide deformylase"]	NCBI:txid74546
Q4QFL5	NNR_LEIMA	Bifunctional NAD(P)H-hydrate repair enzyme	["Nicotinamide nucleotide repair protein"]	NCBI:txid5664
A5TZL0	MURB_MYCTA	UDP-N-acetylenolpyruvoylglucosamine reductase	["UDP-N-acetylmuramate dehydrogenase", "EC:1.3.1.98"]	NCBI:txid419947
Q04750	TOP1_MOUSE	DNA topoisomerase 1	["DNA topoisomerase I", "EC:5.6.2.1"]	NCBI:txid10090
Q97EI6	RL29_CLOAB	50S ribosomal protein L29	[]	NCBI:txid272562
P61335	EFTS_MYCMS	Elongation factor Ts	["EF-Ts"]	NCBI:txid272632
Q9K919	COMGA_BACHD	ComG operon protein 1 homolog	[]	NCBI:txid272558
P80740	SODC1_OLEEU	Superoxide dismutase [Cu-Zn] 1 (fragment)	["EC:1.15.1.1", "Allergen Ole e V"]	NCBI:txid4146
Q0HGN5	RDGC_SHESM	Recombination-associated protein RdgC	[]	NCBI:txid60480
A6MM91	NDHI_BUXMI	NAD(P)H-quinone oxidoreductase subunit I, chloroplastic	["NAD(P)H dehydrogenase subunit I", "EC:7.1.1.-", "NADH-plastoquinone oxidoreductase subunit I"]	NCBI:txid153571
B4TJZ0	RL15_SALHS	50S ribosomal protein L15	[]	NCBI:txid454169
Q89DG9	UVRC_BRADU	UvrABC system protein C	["Protein UvrC", "Excinuclease ABC subunit C"]	NCBI:txid224911
B7NHB5	YAAI_ECO7I	UPF0412 protein YaaI (precursor)	[]	NCBI:txid585057
B8JE33	VATD_ANAD2	V-type ATP synthase subunit D	["V-ATPase subunit D"]	NCBI:txid455488
P61651	ORN_MYCPA	Oligoribonuclease	["EC:3.1.-.-"]	NCBI:txid262316
Q3SY89	ELB3B_HUMAN	Elongin-A3 member B	["Elongin-A3 family member B, pseudogene", "Elongin-A3-like-1", "RNA polymerase II transcription factor SIII subunit A3-like-1", "EloA3B", "Transcription elongation factor B polypeptide 3C-like-1"]	NCBI:txid9606
Q90X89	CDX1_XENTR	Homeobox protein CDX-1	[]	NCBI:txid8364
B2II71	MUTL_BEII9	DNA mismatch repair protein MutL	[]	NCBI:txid395963
P9WGR5	Y484_MYCTU	Uncharacterized oxidoreductase Rv0484c	["EC:1.-.-.-"]	NCBI:txid83332
B7UIE8	SECA_ECO27	Protein translocase subunit SecA	[]	NCBI:txid574521
B9RX57	LISC_RICCO	Lipoyl synthase, chloroplastic (precursor)	["EC:2.8.1.8", "Lipoate synthase, plastidial", "Lipoic acid synthase", "Lipoate synthase"]	NCBI:txid3988
Q5RDX2	SOCS4_PONAB	Suppressor of cytokine signaling 4	["SOCS-4"]	NCBI:txid9601
A1A199	YQGF_BIFAA	Putative pre-16S rRNA nuclease	["EC:3.1.-.-"]	NCBI:txid367928
Q6HCU0	MDH_BACHK	Malate dehydrogenase	["EC:1.1.1.37"]	NCBI:txid281309
Q8PUP4	RLME_METMA	Ribosomal RNA large subunit methyltransferase E	["EC:2.1.1.166", "23S rRNA Um2552 methyltransferase", "rRNA (uridine-2'-O-)-methyltransferase"]	NCBI:txid192952
Q31IT2	CH10_HYDCU	10 kDa chaperonin	["Protein Cpn10", "GroES protein"]	NCBI:txid317025
P36553	HEM6_ECOLI	Oxygen-dependent coproporphyrinogen-III oxidase	["Coproporphyrinogenase", "Coprogen oxidase", "EC:1.3.3.3", "CPO"]	NCBI:txid83333
C0HK08	CZS10_CRUCA	Cruzioseptin-10	["CZS-10"]	NCBI:txid318249
A0A1P7Y0A2	SQS10_PANGI	Squalene synthase 10	["Farnesyl-diphosphate farnesyltransferase SS10", "EC:2.5.1.21", "SQS 10", "FPP:FPP farnesyltransferase SS10", "PgSS10"]	NCBI:txid4054
A7HJZ9	NADD_FERNB	Probable nicotinate-nucleotide adenylyltransferase	["Deamido-NAD(+) pyrophosphorylase", "EC:2.7.7.18", "Nicotinate mononucleotide adenylyltransferase", "Deamido-NAD(+) diphosphorylase"]	NCBI:txid381764
Q9TKW3	PSBI_NEPOL	Photosystem II reaction center protein I	["PSII 4.8 kDa protein", "PSII-I"]	NCBI:txid31312
Q72ZG2	IF3_BACC1	Translation initiation factor IF-3	[]	NCBI:txid222523
Q58684	Y1288_METJA	Uncharacterized protein MJ1288	[]	NCBI:txid243232
Q9SIB9	ACO3M_ARATH	Aconitate hydratase 3, mitochondrial (precursor)	["Citrate hydro-lyase 3", "Aconitase 3", "mACO1", "EC:4.2.1.3"]	NCBI:txid3702
Q8XU99	GCSH_RALSO	Glycine cleavage system H protein	[]	NCBI:txid267608
A5FZ90	MOBA_ACICJ	Molybdenum cofactor guanylyltransferase	["Molybdopterin guanylyltransferase", "EC:2.7.7.77", "Molybdopterin-guanine dinucleotide synthase", "Mo-MPT guanylyltransferase", "MoCo guanylyltransferase", "GTP:molybdopterin guanylyltransferase"]	NCBI:txid349163
A8MV65	VGLL3_HUMAN	Transcription cofactor vestigial-like protein 3	["Vgl-3"]	NCBI:txid9606
Q88MX7	CMOA_PSEPK	Carboxy-S-adenosyl-L-methionine synthase	["EC:2.1.3.-", "Cx-SAM synthase"]	NCBI:txid160488
Q8DC31	RL19_VIBVU	50S ribosomal protein L19	[]	NCBI:txid216895
Q31Y20	DAPE_SHIBS	Succinyl-diaminopimelate desuccinylase	["EC:3.5.1.18", "SDAP desuccinylase", "N-succinyl-LL-2,6-diaminoheptanedioate amidohydrolase"]	NCBI:txid300268
Q9WC57	TAT_HV1S2	Protein Tat	["Transactivating regulatory protein"]	NCBI:txid388905
Q5PHB9	ASTA_SALPA	Arginine N-succinyltransferase	["AOST", "EC:2.3.1.109", "AST"]	NCBI:txid295319
Q71L58	PSBL_METGY	Photosystem II reaction center protein L	["PSII-L"]	NCBI:txid3371
B7GWQ5	TRPA_ACIB3	Tryptophan synthase alpha chain	["EC:4.2.1.20"]	NCBI:txid557600
Q11LY4	NTPPA_CHESB	dTTP/UTP pyrophosphatase	["EC:3.6.1.9", "dTTPase/UTPase", "Nucleoside triphosphate pyrophosphatase", "Nucleotide pyrophosphatase"]	NCBI:txid266779
Q7VUW7	GLYA_BORPE	Serine hydroxymethyltransferase	["Serine methylase", "EC:2.1.2.1", "SHMT"]	NCBI:txid257313
Q9H6U8	ALG9_HUMAN	Alpha-1,2-mannosyltransferase ALG9	["Asparagine-linked glycosylation protein 9 homolog", "Disrupted in bipolar disorder protein 1", "Dol-P-Man:Man(6)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase", "Dol-P-Man:Man(8)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase", "EC:2.4.1.261", "EC:2.4.1.259"]	NCBI:txid9606
A4WKY7	THI4_PYRAR	Thiamine thiazole synthase	["EC:2.4.2.59"]	NCBI:txid340102
Q6LTU5	DNLJ_PHOPR	DNA ligase	["EC:6.5.1.2", "Polydeoxyribonucleotide synthase [NAD(+)]"]	NCBI:txid298386
B2U0W8	YQGE_SHIB3	UPF0301 protein YqgE	[]	NCBI:txid344609
P41586	PACR_HUMAN	Pituitary adenylate cyclase-activating polypeptide type I receptor (precursor)	["PACAP-R-1", "PACAP type I receptor", "PACAP-R1"]	NCBI:txid9606
Q8PA92	SYS_XANCP	Serine--tRNA ligase	["Seryl-tRNA synthetase", "Seryl-tRNA(Ser/Sec) synthetase", "EC:6.1.1.11"]	NCBI:txid190485
D2HEW7	KLH22_AILME	Kelch-like protein 22	[]	NCBI:txid9646
A3PEU2	ATPF2_PROM0	ATP synthase subunit b'	["F-type ATPase subunit b'", "ATP synthase F(0) sector subunit b'", "ATPase subunit II"]	NCBI:txid167546
P41684	CHIT_NPVAC	Chitinase (precursor)	["EC:3.2.1.14"]	NCBI:txid46015
O87340	GMHA_HAEDU	Phosphoheptose isomerase	["EC:5.3.1.28", "Sedoheptulose 7-phosphate isomerase"]	NCBI:txid233412
C1KWF8	MSRB_LISMC	Peptide methionine sulfoxide reductase MsrB	["Peptide-methionine (R)-S-oxide reductase", "EC:1.8.4.12"]	NCBI:txid568819
A7MUW4	DEOB_VIBCB	Phosphopentomutase	["EC:5.4.2.7", "Phosphodeoxyribomutase"]	NCBI:txid338187
Q05740	TONB_YEREN	Protein TonB	[]	NCBI:txid630
A1AAF7	YCHJ_ECOK1	UPF0225 protein YchJ	[]	NCBI:txid405955
Q3UF25	STIMA_MOUSE	Store-operated calcium entry regulator STIMATE	["STIM-activating enhancer encoded by TMEM110", "Transmembrane protein 110"]	NCBI:txid10090
B2JIH1	RS12_PARP8	30S ribosomal protein S12	[]	NCBI:txid391038
Q7Z353	HDX_HUMAN	Highly divergent homeobox	[]	NCBI:txid9606
U5N4E3	NFH1_MEDTR	Nod factor hydrolase protein 1 (precursor)	["Mtchit5", "Class V chitinase NFH1", "MtNFH1"]	NCBI:txid3880
A5F4I9	CYAY_VIBC3	Iron-sulfur cluster assembly protein CyaY	[]	NCBI:txid345073
A3PHM3	RL28_RHOS1	50S ribosomal protein L28	[]	NCBI:txid349101
P73314	RS3_SYNY3	30S ribosomal protein S3	[]	NCBI:txid1111708
Q9V785	3BP5H_DROME	SH3 domain-binding protein 5 homolog	["Protein parcase"]	NCBI:txid7227
P0CA10	PRIM_ASFK5	Putative helicase/primase complex protein	["pF1055L"]	NCBI:txid561445
Q9PMD9	COAE_CAMJE	Dephospho-CoA kinase	["EC:2.7.1.24", "Dephosphocoenzyme A kinase"]	NCBI:txid192222
P23591	FCL_MOUSE	GDP-L-fucose synthase	["Tum-P35B antigen", "GDP-4-keto-6-deoxy-D-mannose-3,5-epimerase-4-reductase", "EC:1.1.1.271", "Protein FX", "Red cell NADP(H)-binding protein", "Transplantation antigen P35B"]	NCBI:txid10090
P44903	HSRA_HAEIN	Probable transport protein HsrA	[]	NCBI:txid71421
Q9Z0R6	ITSN2_MOUSE	Intersectin-2	["SH3 domain-containing protein 1B", "EH domain and SH3 domain regulator of endocytosis 2"]	NCBI:txid10090
Q31RK3	CCMK3_SYNE7	Carboxysome shell protein CcmK3	["Carbon dioxide-concentrating mechanism protein CcmK3"]	NCBI:txid1140
O39842	MAT_INCTA	Polyprotein p42	[]	NCBI:txid11567
Q1IFX4	RL7_PSEE4	50S ribosomal protein L7/L12	[]	NCBI:txid384676
Q83ET4	RL11_COXBU	50S ribosomal protein L11	[]	NCBI:txid227377
Q823T2	DNAJ_CHLCV	Chaperone protein DnaJ	[]	NCBI:txid227941
P00263	HIP_THIPF	High-potential iron-sulfur protein	["HiPIP"]	NCBI:txid1057
C4ZX86	DER_ECOBW	GTPase Der	["GTP-binding protein EngA"]	NCBI:txid595496
B7JK07	BSHC_BACC0	Putative cysteine ligase BshC	["EC:6.-.-.-"]	NCBI:txid405535
Q9QBG0	I1_VACCP	Telomere-binding protein I1	[]	NCBI:txid31531
Q4J9R1	GLPK1_SULAC	Glycerol kinase 1	["EC:2.7.1.30", "Glycerokinase 1", "ATP:glycerol 3-phosphotransferase 1"]	NCBI:txid330779
B7HEI8	SECA_BACC4	Protein translocase subunit SecA	[]	NCBI:txid405532
P26304	NDHK_WHEAT	NAD(P)H-quinone oxidoreductase subunit K, chloroplastic	["NADH-plastoquinone oxidoreductase subunit K", "NAD(P)H dehydrogenase subunit K", "EC:7.1.1.-"]	NCBI:txid4565
B7UMD5	NEPI_ECO27	Purine ribonucleoside efflux pump NepI	[]	NCBI:txid574521
P47641	ATPA_MYCGE	ATP synthase subunit alpha	["EC:7.1.2.2", "ATP synthase F1 sector subunit alpha", "F-ATPase subunit alpha"]	NCBI:txid243273
P0DJL6	CT5A_CONCN	Tau-conotoxin CnVA	["Tau-CnVA"]	NCBI:txid101297
O13310	ORB6_SCHPO	Serine/threonine-protein kinase orb6	["EC:2.7.11.1"]	NCBI:txid284812
P50907	FTSZ_WOLPI	Cell division protein FtsZ (fragment)	[]	NCBI:txid955
Q6NYY4	AS1BA_DANRE	Histone chaperone asf1b-A	["Anti-silencing function protein 1 homolog Ba"]	NCBI:txid7955
A1VDL2	PYRG_DESVV	CTP synthase	["EC:6.3.4.2", "Cytidine triphosphate synthetase", "Cytidine 5'-triphosphate synthase", "UTP--ammonia ligase"]	NCBI:txid391774
F1RKQ4	TKFC_PIG	Triokinase/FMN cyclase	["Bifunctional ATP-dependent dihydroxyacetone kinase/FAD-AMP lyase (cyclizing)"]	NCBI:txid9823
B5R194	RL25_SALEP	50S ribosomal protein L25	[]	NCBI:txid550537
B3Q5X2	RL20_RHOPT	50S ribosomal protein L20	[]	NCBI:txid395960
A4G8J0	UPPP_HERAR	Undecaprenyl-diphosphatase	["Undecaprenyl pyrophosphate phosphatase", "Bacitracin resistance protein", "EC:3.6.1.27"]	NCBI:txid204773
Q4KHH6	RS2_PSEF5	30S ribosomal protein S2	[]	NCBI:txid220664
C7GKE1	ENOPH_YEAS2	Enolase-phosphatase E1	["2,3-diketo-5-methylthio-1-phosphopentane phosphatase", "EC:3.1.3.77", "Unknown transcript 4 protein"]	NCBI:txid574961
Q71X35	FENR2_LISMF	Ferredoxin--NADP reductase 2	["Fd-NADP(+) reductase 2", "FNR 2", "EC:1.18.1.2"]	NCBI:txid265669
Q9TLT6	RR19_CYACA	30S ribosomal protein S19, chloroplastic	[]	NCBI:txid2771
A0KG23	RS16_AERHH	30S ribosomal protein S16	[]	NCBI:txid380703
C4L477	Y668_EXISA	UPF0756 membrane protein EAT1b_0668	[]	NCBI:txid360911
Q927U8	KHSE_LISIN	Homoserine kinase	["EC:2.7.1.39", "HSK", "HK"]	NCBI:txid272626
A4FM88	COBQ_SACEN	Cobyric acid synthase	[]	NCBI:txid405948
Q9V4L4	KBRAS_DROME	NF-kappa-B inhibitor-interacting Ras-like protein	["Kappa B-Ras", "KappaB-Ras"]	NCBI:txid7227
Q81KP9	Y4944_BACAN	UPF0354 protein BA_4944/GBAA_4944/BAS4588	[]	NCBI:txid1392
